BOARD;CHANNEL;TIMETAG;ENERGY;CALIB_ENERGY;ENERGYSHORT;FLAGS
0;1;214461379692000;478;506.441;54;0x0
0;1;214465427472000;189;200.246;31;0x0
0;0;213968154864000;55;38.5627;11;0x0
0;0;214100895776000;150;105.171;19;0x0
0;0;214247563772000;121;84.8379;15;0x0
0;0;214345383680000;116;81.3322;19;0x0
0;0;214370335824000;233;163.366;24;0x0
0;0;214461379700000;188;131.814;23;0x0
0;0;214465427460000;407;285.364;41;0x0
0;0;214480969368000;373;261.525;36;0x0
0;0;214579786404000;396;277.651;37;0x0
0;0;214581104020000;75;52.5855;14;0x0
0;1;214480969368000;434;459.823;49;0x0
0;1;214579786428000;126;133.497;23;0x0
0;1;214581104004000;580;614.51;59;0x0
0;1;214590671308000;381;403.67;43;0x0
0;1;214615194760000;380;402.61;43;0x0
0;1;214659606880000;636;673.842;62;0x0
0;1;214664058228000;528;559.416;55;0x0
0;1;214713410004000;173;183.294;22;0x0
0;1;214812467488000;132;139.854;20;0x0
0;1;214860707984000;104;110.188;17;0x0
0;0;214590671316000;129;90.4471;19;0x0
0;0;214615194776000;74;51.8844;14;0x0
0;0;214659606904000;46;32.2524;11;0x0
0;0;214664058268000;47;32.9536;12;0x0
0;0;214713410004000;213;149.343;24;0x0
0;0;214812467480000;325;227.87;33;0x0
0;0;214860707972000;412;288.87;43;0x0
0;0;214888156948000;167;117.09;19;0x0
0;0;214932428924000;113;79.2288;15;0x0
0;0;214937564320000;339;237.686;40;0x0
0;1;214888156940000;508;538.226;52;0x0
0;1;214932428908000;595;630.403;51;0x0
0;1;214937564332000;126;133.497;18;0x0
0;1;214940087932000;67;70.9865;16;0x0
0;1;215089154080000;277;293.482;32;0x0
0;1;215111651312000;142;150.449;28;0x0
0;1;215114595652000;108;114.426;26;0x0
0;1;215119148960000;566;599.677;49;0x0
0;1;215232711232000;535;566.833;59;0x0
0;1;215315562724000;66;69.927;23;0x0
0;0;214940087904000;231;161.963;23;0x0
0;0;215089154096000;89;62.4015;14;0x0
0;0;215111651288000;791;554.602;65;0x0
0;0;215114595624000;256;179.492;25;0x0
0;0;215119148976000;119;83.4357;15;0x0
0;0;215232711240000;145;101.665;16;0x0
0;0;215315562692000;73;51.1832;14;0x0
0;0;215480783208000;134;93.9528;17;0x0
0;0;215515513216000;142;99.5619;19;0x0
0;0;215516733560000;109;76.4243;18;0x0
0;1;215480783232000;79;83.7005;20;0x0
0;1;215515513220000;206;218.257;27;0x0
0;1;215516733548000;618;654.771;67;0x0
0;1;215632594716000;115;121.843;17;0x0
0;1;215638943272000;516;546.702;55;0x0
0;1;215676837984000;618;654.771;56;0x0
0;1;215706712028000;489;518.096;50;0x0
0;1;215727947028000;576;610.272;64;0x0
0;1;215790184544000;497;526.572;59;0x0
0;1;215832085784000;60;63.57;20;0x0
0;0;215632594712000;290;203.331;34;0x0
0;0;215638943280000;213;149.343;30;0x0
0;0;215676838004000;108;75.7231;16;0x0
0;0;215706712036000;170;119.194;20;0x0
0;0;215727947040000;123;86.2402;19;0x0
0;0;215790184544000;206;144.435;25;0x0
0;0;215832085752000;134;93.9528;19;0x0
0;0;215984206776000;923;647.152;69;0x0
0;0;215991488176000;153;107.274;19;0x0
0;0;216076473024000;207;145.136;23;0x0
0;1;215984206780000;157;166.342;19;0x0
0;1;215991488168000;562;595.439;61;0x0
0;1;216076473016000;419;443.931;44;0x0
0;1;216084430928000;558;591.201;53;0x0
0;1;216147999964000;289;306.196;35;0x0
0;1;216181337152000;578;612.391;57;0x0
0;1;216190876676000;417;441.812;40;0x0
0;1;216225040824000;200;211.9;24;0x0
0;1;216225076684000;286;303.017;32;0x0
0;1;216420497348000;134;141.973;20;0x0
0;0;216084430944000;97;68.0106;15;0x0
0;0;216147999968000;171;119.895;20;0x0
0;0;216181337168000;86;60.298;12;0x0
0;0;216190876696000;79;55.3901;13;0x0
0;0;216225040828000;133;93.2516;18;0x0
0;0;216225076688000;168;117.792;24;0x0
0;0;216420497328000;933;654.164;76;0x0
0;0;216420498044000;32;22.4365;16;0x0
0;0;216433317944000;175;122.7;21;0x0
0;0;216578270028000;150;105.171;18;0x0
0;1;216420497976000;17;18.0115;8;0x0
0;1;216433317936000;554;586.963;56;0x0
0;1;216578270020000;454;481.013;50;0x0
0;1;216589761400000;467;494.787;55;0x0
0;1;216589761948000;68;72.046;24;0x0
0;1;216611156648000;335;354.933;39;0x0
0;1;216618079044000;243;257.459;35;0x0
0;1;216685025104000;596;631.462;49;0x0
0;1;216759654492000;618;654.771;67;0x0
0;1;216899216988000;435;460.883;47;0x0
0;0;216589761404000;235;164.768;28;0x0
0;0;216611156684000;43;30.149;13;0x0
0;0;216618079000000;536;375.811;53;0x0
0;0;216685025120000;72;50.4821;13;0x0
0;0;216759654556000;48;33.6547;16;0x0
0;0;216899216992000;307;215.25;36;0x0
0;0;216899217528000;40;28.0456;16;0x0
0;0;216935874744000;142;99.5619;18;0x0
0;0;216939653344000;692;485.189;57;0x0
0;0;216958533288000;93;65.206;15;0x0
0;1;216899217524000;58;61.451;22;0x0
0;1;216935874736000;606;642.057;68;0x0
0;1;216939653352000;228;241.566;31;0x0
0;1;216958533268000;571;604.975;55;0x0
0;1;216976043280000;534;565.773;49;0x0
0;1;216978360100000;385;407.908;40;0x0
0;1;217048211916000;168;177.996;27;0x0
0;1;217154775100000;552;584.844;57;0x0
0;1;217220397412000;634;671.723;70;0x0
0;1;217227451848000;204;216.138;27;0x0
0;0;216976043292000;148;103.769;18;0x0
0;0;216978360104000;410;287.467;47;0x0
0;0;217048211904000;410;287.467;38;0x0
0;0;217154775152000;54;37.8616;16;0x0
0;0;217220397432000;69;48.3787;14;0x0
0;0;217227451852000;115;80.6311;14;0x0
0;0;217278594932000;110;77.1254;17;0x0
0;0;217296435432000;581;407.362;46;0x0
0;0;217296436036000;67;46.9764;24;0x0
0;0;217324372088000;122;85.5391;16;0x0
0;1;217278594916000;618;654.771;66;0x0
0;1;217296435432000;891;944.015;82;0x0
0;1;217296436056000;106;112.307;37;0x0
0;1;217324372080000;338;358.111;43;0x0
0;1;217365319856000;136;144.092;23;0x0
0;1;217367888756000;559;592.261;57;0x0
0;1;217372427800000;170;180.115;23;0x0
0;1;217454019440000;111;117.605;33;0x0
0;1;217519652236000;578;612.391;63;0x0
0;1;217600394008000;521;552;53;0x0
0;0;217365319840000;426;298.686;39;0x0
0;0;217367888772000;76;53.2866;12;0x0
0;0;217372427800000;79;55.3901;14;0x0
0;0;217454019400000;544;381.42;47;0x0
0;0;217519652244000;124;86.9414;15;0x0
0;0;217600394012000;229;160.561;23;0x0
0;0;217628240848000;252;176.687;27;0x0
0;0;217628241388000;33;23.1376;16;0x0
0;0;217648532876000;299;209.641;37;0x0
0;0;217702379580000;95;66.6083;17;0x0
0;1;217628240848000;463;490.549;50;0x0
0;1;217628241452000;66;69.927;21;0x0
0;1;217648532876000;224;237.328;28;0x0
0;1;217702379572000;188;199.186;26;0x0
0;1;217702380856000;161;170.58;23;0x0
0;1;217863239468000;287;304.077;40;0x0
0;1;217888809680000;502;531.869;51;0x0
0;1;218040499852000;650;688.675;69;0x0
0;1;218075434764000;275;291.363;32;0x0
0;1;218156002568000;498;527.631;48;0x0
0;0;217702380856000;5;3.5057;7;0x0
0;0;217863239460000;403;282.559;36;0x0
0;0;217888809684000;261;182.998;31;0x0
0;0;218040499936000;45;31.5513;17;0x0
0;0;218075434760000;432;302.892;38;0x0
0;0;218075435320000;40;28.0456;17;0x0
0;0;218156002576000;158;110.78;23;0x0
0;0;218173654400000;351;246.1;34;0x0
0;0;218200815268000;279;195.618;33;0x0
0;0;218301349360000;427;299.387;48;0x0
0;1;218173654392000;1065;1128.37;89;0x0
0;1;218200815268000;236;250.042;26;0x0
0;1;218301349356000;767;812.637;86;0x0
0;1;218301349888000;128;135.616;46;0x0
0;1;218304468156000;512;542.464;55;0x0
0;1;218378982464000;1239;1312.72;91;0x0
0;1;218383186568000;467;494.787;54;0x0
0;1;218424907576000;205;217.198;21;0x0
0;1;218451770172000;111;117.605;18;0x0
0;1;218474312624000;250;264.875;30;0x0
0;0;218301349900000;55;38.5627;22;0x0
0;0;218304468160000;219;153.55;25;0x0
0;0;218378982472000;232;162.664;28;0x0
0;0;218383186572000;244;171.078;30;0x0
0;0;218424907584000;136;95.355;19;0x0
0;0;218451770156000;495;347.064;45;0x0
0;0;218474312688000;51;35.7581;18;0x0
0;0;218617464884000;172;120.596;19;0x0
0;0;218655962220000;151;105.872;23;0x0
0;0;218756780256000;266;186.503;29;0x0
0;1;218617464880000;350;370.825;44;0x0
0;1;218655962212000;564;597.558;55;0x0
0;1;218756780252000;487;515.977;48;0x0
0;1;218766553564000;649;687.616;69;0x0
0;1;218793118828000;578;612.391;65;0x0
0;1;218795902100000;360;381.42;46;0x0
0;1;218932149296000;594;629.343;64;0x0
0;1;218984554492000;137;145.152;20;0x0
0;1;219004623860000;300;317.85;41;0x0
0;1;219138816748000;83;87.9385;17;0x0
0;0;218766553612000;48;33.6547;12;0x0
0;0;218793118836000;85;59.5969;14;0x0
0;0;218795902100000;160;112.182;18;0x0
0;0;218932149332000;70;49.0798;15;0x0
0;0;218984554480000;137;96.0562;17;0x0
0;0;219004623860000;216;151.446;26;0x0
0;0;219138816728000;496;347.765;52;0x0
0;0;219186429184000;196;137.423;25;0x0
0;0;219218765744000;378;265.031;39;0x0
0;0;219356426716000;657;460.649;59;0x0
0;1;219186429176000;329;348.576;32;0x0
0;1;219218765748000;266;281.827;30;0x0
0;1;219356426728000;125;132.438;17;0x0
0;1;219375042064000;122;129.259;21;0x0
0;1;219388161964000;529;560.476;52;0x0
0;1;219388754112000;589;624.046;65;0x0
0;1;219448738844000;208;220.376;30;0x0
0;1;219499578144000;130;137.735;20;0x0
0;1;219546825024000;139;147.271;20;0x0
0;1;219647101128000;780;826.41;61;0x0
0;0;219375042072000;83;58.1946;13;0x0
0;0;219388161980000;101;70.8151;13;0x0
0;0;219388754160000;45;31.5513;12;0x0
0;0;219448738836000;661;463.454;60;0x0
0;0;219499578136000;280;196.319;26;0x0
0;0;219546825020000;196;137.423;21;0x0
0;0;219647101136000;132;92.5505;16;0x0
0;0;219647154136000;165;115.688;22;0x0
0;0;219733982592000;88;61.7003;15;0x0
0;0;219766975320000;155;108.677;21;0x0
0;1;219647154132000;192;203.424;27;0x0
0;1;219733982572000;567;600.737;62;0x0
0;1;219766975312000;572;606.034;71;0x0
0;1;219897899980000;228;241.566;29;0x0
0;1;220015229532000;139;147.271;23;0x0
0;1;220058872016000;515;545.643;52;0x0
0;1;220058872572000;81;85.8195;25;0x0
0;1;220091602252000;336;355.992;38;0x0
0;1;220125748812000;193;204.484;28;0x0
0;1;220143843128000;484;512.798;48;0x0
0;0;219897899976000;639;448.028;59;0x0
0;0;220015229536000;89;62.4015;15;0x0
0;0;220058872024000;298;208.94;32;0x0
0;0;220058872576000;33;23.1376;14;0x0
0;0;220091602264000;94;65.9072;13;0x0
0;0;220125748816000;109;76.4243;16;0x0
0;0;220143843136000;276;193.515;33;0x0
0;0;220307830636000;48;33.6547;15;0x0
0;0;220402869632000;76;53.2866;17;0x0
0;0;220452692864000;195;136.722;24;0x0
0;1;220307830588000;987;1045.73;95;0x0
0;1;220402869608000;384;406.848;45;0x0
0;1;220452692856000;460;487.37;47;0x0
0;1;220457143180000;119;126.081;17;0x0
0;1;220457143844000;15;15.8925;8;0x0
0;1;220515743452000;550;582.725;57;0x0
0;1;220563150364000;396;419.562;52;0x0
0;1;220665099704000;198;209.781;25;0x0
0;1;220701311084000;668;707.746;66;0x0
0;1;220911428308000;1119;1185.58;109;0x0
0;0;220457143172000;494;346.363;41;0x0
0;0;220457143756000;55;38.5627;21;0x0
0;0;220515743464000;136;95.355;18;0x0
0;0;220563150368000;102;71.5163;15;0x0
0;0;220665099712000;91;63.8037;14;0x0
0;0;220701311088000;394;276.249;41;0x0
0;0;220911428316000;400;280.456;46;0x0
0;0;220951572796000;341;239.089;43;0x0
0;0;221311477240000;211;147.941;22;0x0
0;0;221382918820000;230;161.262;27;0x0
0;1;220951572796000;256;271.232;29;0x0
0;1;221311477232000;886;938.717;83;0x0
0;1;221382918812000;487;515.977;52;0x0
0;1;221564928016000;425;450.288;47;0x0
0;1;221582470748000;67;70.9865;23;0x0
0;1;221647316560000;77;81.5815;21;0x0
0;1;221686707468000;280;296.66;30;0x0
0;1;221884941588000;351;371.885;41;0x0
0;1;221977415608000;561;594.38;70;0x0
0;1;222139706512000;435;460.883;38;0x0
0;0;221564928036000;52;36.4593;10;0x0
0;0;221582470728000;86;60.298;16;0x0
0;0;221647316524000;115;80.6311;18;0x0
0;0;221686707480000;168;117.792;22;0x0
0;0;221884941588000;422;295.881;45;0x0
0;0;221977415624000;64;44.873;12;0x0
0;0;222139706516000;304;213.147;35;0x0
0;0;222154421984000;322;225.767;33;0x0
0;0;222174316856000;102;71.5163;18;0x0
0;0;222227927324000;170;119.194;19;0x0
0;1;222154422000000;121;128.2;22;0x0
0;1;222174316848000;612;648.414;65;0x0
0;1;222227927320000;564;597.558;61;0x0
0;1;222242041004000;501;530.81;54;0x0
0;1;222329225956000;116;122.902;24;0x0
0;1;222344268320000;595;630.403;66;0x0
0;1;222359856380000;458;485.251;52;0x0
0;1;222456603936000;423;448.169;45;0x0
0;1;222476216616000;131;138.795;21;0x0
0;1;222666326448000;172;182.234;27;0x0
0;0;222242041008000;175;122.7;25;0x0
0;0;222329225932000;301;211.043;30;0x0
0;0;222344268332000;131;91.8493;21;0x0
0;0;222359856396000;104;72.9186;19;0x0
0;0;222456603940000;274;192.112;25;0x0
0;0;222476216608000;197;138.125;26;0x0
0;0;222666326444000;268;187.906;31;0x0
0;0;222748226160000;78;54.6889;12;0x0
0;0;222999709740000;156;109.378;20;0x0
0;0;223038330660000;156;109.378;21;0x0
0;1;222748226140000;611;647.355;66;0x0
0;1;223038330648000;565;598.618;47;0x0
0;1;223176603364000;302;319.969;35;0x0
0;1;223256948548000;233;246.864;23;0x0
0;1;223339516216000;98;103.831;22;0x2
0;1;223352474088000;78;82.641;20;0x0
0;1;223386446964000;225;238.388;30;0x0
0;1;223433672368000;165;174.818;24;0x0
0;1;223484119072000;269;285.006;35;0x0
0;1;223546496936000;606;642.057;63;0x0
0;0;223176603380000;78;54.6889;15;0x0
0;0;223256948552000;169;118.493;20;0x0
0;0;223339516208000;78;54.6889;13;0x2
0;0;223352474064000;99;69.4129;14;0x0
0;0;223386446980000;56;39.2638;10;0x0
0;0;223433672364000;150;105.171;18;0x0
0;0;223484119072000;292;204.733;31;0x0
0;0;223546496940000;134;93.9528;17;0x0
0;0;223575697164000;165;115.688;19;0x0
0;0;223616010100000;519;363.892;45;0x0
0;1;223575697152000;541;573.19;51;0x0
0;1;223616010108000;190;201.305;24;0x0
0;1;223842261932000;216;228.852;30;0x0
0;1;223882525048000;642;680.199;59;0x0
0;1;224078212148000;609;645.236;60;0x0
0;1;224103170100000;271;287.125;29;0x0
0;1;224252246768000;568;601.796;55;0x0
0;1;224252459784000;356;377.182;38;0x0
0;1;224288013796000;570;603.915;53;0x0
0;1;224290934544000;368;389.896;40;0x0
0;0;223842261924000;669;469.063;59;0x0
0;0;223882525064000;97;68.0106;12;0x0
0;0;224078212160000;107;75.022;18;0x0
0;0;224103170100000;366;256.617;34;0x0
0;0;224252246784000;97;68.0106;13;0x0
0;0;224252459784000;462;323.927;46;0x0
0;0;224288013812000;87;60.9992;12;0x0
0;0;224290934544000;663;464.856;64;0x0
0;0;224370008736000;305;213.848;32;0x0
0;0;224559562272000;470;329.536;42;0x0
0;1;224370008744000;142;150.449;19;0x0
0;1;224559562280000;159;168.461;24;0x0
0;1;224818690908000;527;558.357;57;0x0
0;1;224899898176000;238;252.161;27;0x0
0;1;224963818192000;113;119.724;20;0x0
0;1;224996127424000;469;496.906;43;0x0
0;1;225001705940000;206;218.257;26;0x0
0;1;225006716060000;460;487.37;52;0x0
0;1;225056110112000;494;523.393;57;0x0
0;1;225082059500000;125;132.438;19;0x0
0;0;224818690920000;171;119.895;23;0x0
0;0;224899898176000;422;295.881;43;0x0
0;0;224963818180000;136;95.355;20;0x0
0;0;224996127444000;126;88.3436;18;0x0
0;0;225001705936000;352;246.801;34;0x0
0;0;225006716080000;110;77.1254;19;0x0
0;0;225056110120000;194;136.021;22;0x0
0;0;225082059484000;472;330.938;52;0x0
0;0;225101880000000;81;56.7923;13;0x0
0;0;225106586196000;569;398.949;51;0x0
0;1;225101879992000;202;214.019;28;0x0
0;1;225106586204000;274;290.303;37;0x0
0;1;225173008856000;539;571.071;66;0x0
0;1;225195449028000;147;155.747;21;0x0
0;1;225200436828000;323;342.219;41;0x0
0;1;225220446812000;354;375.063;38;0x0
0;1;225239298524000;386;408.967;42;0x0
0;1;225264124520000;221;234.15;30;0x0
0;1;225333564556000;594;629.343;67;0x0
0;1;225504680368000;552;584.844;52;0x0
0;0;225173008864000;110;77.1254;17;0x0
0;0;225195449016000;1037;727.082;87;0x0
0;0;225200436836000;97;68.0106;14;0x0
0;0;225220446816000;232;162.664;24;0x0
0;0;225239298536000;158;110.78;23;0x0
0;0;225264124516000;428;300.088;41;0x0
0;0;225333564560000;269;188.607;28;0x0
0;0;225333565104000;30;21.0342;14;0x0
0;0;225504680376000;169;118.493;23;0x0
0;0;225504899104000;160;112.182;22;0x0
0;1;225504899092000;539;571.071;53;0x0
0;1;225545411796000;114;120.783;20;0x0
0;1;225582288824000;534;565.773;58;0x0
0;1;225748581552000;644;682.318;64;0x0
0;1;225834824992000;123;130.319;22;0x0
0;1;225897788944000;594;629.343;62;0x0
0;1;226105839668000;292;309.374;31;0x0
0;1;226138067960000;640;678.08;62;0x0
0;1;226192220076000;1311;1389;106;0x0
0;1;226229938516000;415;439.693;48;0x0
0;0;225545411780000;530;371.604;41;0x0
0;0;225582288832000;144;100.964;20;0x0
0;0;225748581588000;51;35.7581;13;0x0
0;0;225834824984000;127;89.0448;18;0x0
0;0;225897788948000;194;136.021;25;0x0
0;0;226105839672000;236;165.469;27;0x0
0;0;226138067984000;71;49.7809;13;0x0
0;0;226192220052000;564;395.443;55;0x0
0;0;226229938516000;343;240.491;39;0x0
0;0;226279661060000;167;117.09;20;0x0
0;1;226279661048000;566;599.677;51;0x0
0;1;226306351792000;607;643.117;63;0x0
0;1;226326603668000;154;163.163;29;0x0
0;1;226453268236000;367;388.837;43;0x0
0;1;226482117512000;172;182.234;24;0x0
0;1;226487912028000;229;242.626;30;0x0
0;1;226524001744000;198;209.781;28;0x0
0;1;226576794204000;84;88.998;17;0x0
0;1;226595790808000;555;588.023;53;0x0
0;1;226624329788000;446;472.537;45;0x0
0;0;226306351808000;79;55.3901;12;0x0
0;0;226326603656000;153;107.274;20;0x0
0;0;226453268244000;139;97.4585;19;0x0
0;0;226482117508000;117;82.0334;16;0x0
0;0;226487912024000;777;544.786;69;0x0
0;0;226524001744000;157;110.079;23;0x0
0;0;226576794184000;291;204.032;27;0x0
0;0;226595790816000;126;88.3436;16;0x0
0;0;226624329796000;275;192.814;35;0x0
0;0;226669159164000;129;90.4471;18;0x0
0;1;226624330328000;74;78.403;27;0x0
0;1;226669159160000;308;326.326;38;0x0
0;1;226679121296000;411;435.455;41;0x0
0;1;226721342704000;211;223.555;29;0x0
0;1;226760009512000;319;337.981;42;0x0
0;1;226865106932000;507;537.167;45;0x0
0;1;226878397148000;598;633.581;66;0x0
0;1;226891203764000;164;173.758;24;0x0
0;1;226901912592000;340;360.23;38;0x0
0;1;227013747912000;120;127.14;25;0x0
0;0;226679121296000;442;309.904;40;0x0
0;0;226721342700000;241;168.975;31;0x0
0;0;226760009528000;98;68.7117;16;0x0
0;0;226865106940000;192;134.619;25;0x0
0;0;226878397180000;73;51.1832;13;0x0
0;0;226891203748000;464;325.329;46;0x0
0;0;226901912608000;57;39.965;10;0x0
0;0;227013747888000;239;167.572;30;0x0
0;0;227167698696000;333;233.48;31;0x0
0;0;227192137252000;224;157.055;28;0x0
0;1;227167698704000;161;170.58;21;0x0
0;1;227192137256000;274;290.303;36;0x0
0;1;227263484244000;165;174.818;24;0x0
0;1;227342782500000;599;634.641;56;0x0
0;1;227354248776000;215;227.793;34;0x0
0;1;227363610396000;513;543.524;51;0x0
0;1;227466144764000;613;649.474;61;0x0
0;1;227511987452000;638;675.961;59;0x0
0;1;227545357992000;553;585.904;53;0x0
0;1;227625183804000;57;60.3915;19;0x0
0;0;227263484240000;235;164.768;28;0x0
0;0;227342782512000;119;83.4357;14;0x0
0;0;227354248780000;76;53.2866;13;0x0
0;0;227363610404000;180;126.205;22;0x0
0;0;227466144776000;118;82.7345;15;0x0
0;0;227511987472000;64;44.873;11;0x0
0;0;227545358004000;125;87.6425;18;0x0
0;0;227625183780000;40;28.0456;12;0x0
0;0;227757769268000;256;179.492;32;0x0
0;0;227789216316000;115;80.6311;17;0x0
0;1;227757769264000;406;430.157;42;0x0
0;1;227789216336000;98;103.831;21;0x0
0;1;227806177400000;427;452.407;46;0x0
0;1;227920571316000;577;611.332;58;0x0
0;1;227926971792000;578;612.391;59;0x0
0;1;227998652516000;591;626.165;56;0x0
0;1;228093783820000;616;652.652;60;0x0
0;1;228198850664000;515;545.643;63;0x0
0;1;228290333424000;252;266.994;34;0x0
0;1;228506688260000;355;376.123;47;0x0
0;0;227806177412000;117;82.0334;16;0x0
0;0;227920571328000;161;112.884;21;0x0
0;0;227926971800000;102;71.5163;16;0x0
0;0;227998652552000;50;35.057;11;0x0
0;0;228093783836000;83;58.1946;15;0x0
0;0;228198850668000;178;124.803;20;0x0
0;0;228290333416000;344;241.192;31;0x0
0;0;228506688260000;202;141.63;26;0x0
0;0;228621868272000;950;666.083;71;0x0
0;0;228676349136000;51;35.7581;14;0x0
0;1;228621868272000;745;789.328;66;0x0
0;1;228676349104000;366;387.777;44;0x0
0;1;228730517212000;540;572.13;57;0x0
0;1;228731401308000;513;543.524;58;0x0
0;1;228735159912000;323;342.219;33;0x0
0;1;228747391860000;615;651.593;58;0x0
0;1;228950368208000;544;576.368;55;0x0
0;1;228961600072000;551;583.785;67;0x0
0;1;229000411796000;476;504.322;56;0x0
0;1;229112927448000;306;324.207;42;0x0
0;0;228730517220000;116;81.3322;18;0x0
0;0;228731401316000;156;109.378;19;0x0
0;0;228735159920000;62;43.4707;12;0x0
0;0;228747391876000;77;53.9878;12;0x0
0;0;228950368216000;162;113.585;20;0x0
0;0;228961600084000;107;75.022;18;0x0
0;0;229000411796000;261;182.998;27;0x0
0;0;229000412384000;29;20.3331;14;0x0
0;0;229112927448000;176;123.401;21;0x0
0;0;229133964204000;455;319.019;41;0x0
0;1;229133964204000;373;395.194;46;0x0
0;1;229137303148000;430;455.585;38;0x0
0;1;229137303704000;64;67.808;24;0x0
0;1;229170966696000;179;189.651;27;0x0
0;1;229189059952000;327;346.457;37;0x0
0;1;229287075996000;497;526.572;49;0x0
0;1;229344453480000;232;245.804;29;0x0
0;1;229379242024000;361;382.48;39;0x0
0;1;229482729244000;1933;2048.01;159;0x0
0;1;229491797420000;206;218.257;28;0x0
0;0;229137303152000;410;287.467;44;0x0
0;0;229170966692000;144;100.964;20;0x0
0;0;229189059956000;82;57.4935;11;0x0
0;0;229287076016000;76;53.2866;14;0x0
0;0;229344453476000;285;199.825;30;0x0
0;0;229379242032000;112;78.5277;15;0x0
0;0;229482729256000;663;464.856;62;0x0
0;0;229491797416000;225;157.756;28;0x0
0;0;229499152864000;56;39.2638;13;0x0
0;0;229633045576000;90;63.1026;14;0x0
0;1;229499152852000;121;128.2;18;0x0
0;1;229633045556000;590;625.105;54;0x0
0;1;229641086952000;99;104.891;16;0x0
0;1;229656171068000;257;272.292;35;0x0
0;1;229666579204000;287;304.077;41;0x0
0;1;229838774824000;225;238.388;27;0x0
0;1;229934866324000;534;565.773;53;0x0
0;1;230018812736000;578;612.391;56;0x0
0;1;230125748008000;436;461.942;43;0x0
0;1;230125748544000;64;67.808;26;0x0
0;0;229641086940000;281;197.02;28;0x0
0;0;229656171056000;547;383.524;48;0x0
0;0;229666579208000;150;105.171;20;0x0
0;0;229838774824000;223;156.354;26;0x0
0;0;229934866328000;232;162.664;25;0x0
0;0;230018812752000;77;53.9878;16;0x0
0;0;230125748012000;318;222.963;34;0x0
0;0;230278549332000;102;71.5163;18;0x0
0;0;230371494840000;289;202.629;31;0x0
0;0;230566776748000;114;79.93;17;0x0
0;1;230278549332000;187;198.127;24;0x0
0;1;230371494852000;136;144.092;22;0x0
0;1;230566776736000;598;633.581;57;0x0
0;1;230590978840000;632;669.604;64;0x0
0;1;230616791904000;646;684.437;75;0x0
0;1;230626081596000;127;134.556;25;0x0
0;1;230650044724000;279;295.601;33;0x0
0;1;230692813852000;314;332.683;38;0x0
0;1;230695202248000;145;153.628;24;0x0
0;1;230739082536000;305;323.148;37;0x0
0;0;230590978856000;64;44.873;9;0x0
0;0;230616791924000;69;48.3787;12;0x0
0;0;230626081576000;236;165.469;29;0x0
0;0;230650044752000;66;46.2752;18;0x0
0;0;230692813856000;180;126.205;28;0x0
0;0;230695202236000;458;321.122;41;0x0
0;0;230739082616000;323;226.468;34;0x0
0;0;231015899536000;437;306.398;47;0x0
0;0;231105388700000;406;284.663;43;0x0
0;0;231163258148000;103;72.2174;12;0x0
0;1;231015899540000;213;225.674;27;0x0
0;1;231105388700000;366;387.777;43;0x0
0;1;231163258140000;337;357.052;42;0x0
0;1;231180701744000;249;263.816;32;0x0
0;1;231188782616000;130;137.735;22;0x0
0;1;231201079508000;338;358.111;37;0x0
0;1;231215631468000;134;141.973;22;0x0
0;1;231239999872000;104;110.188;22;0x0
0;1;231307652764000;1715;1817.04;143;0x0
0;1;231502878580000;257;272.292;33;0x0
0;0;231180701740000;419;293.778;36;0x0
0;0;231188782600000;143;100.263;18;0x0
0;0;231201079508000;395;276.95;46;0x0
0;0;231201080032000;58;40.6661;25;0x0
0;0;231215631448000;446;312.708;45;0x0
0;0;231239999872000;63;44.1718;12;0x0
0;0;231307652768000;357;250.307;32;0x0
0;0;231502878580000;155;108.677;22;0x0
0;0;231524391352000;97;68.0106;16;0x0
0;0;231537667332000;67;46.9764;11;0x0
0;1;231524391324000;638;675.961;55;0x0
0;1;231537667308000;573;607.094;55;0x0
0;1;231647564440000;428;453.466;46;0x0
0;1;231739076452000;128;135.616;23;0x0
0;1;231756543184000;185;196.008;27;0x0
0;1;231986831256000;112;118.664;23;0x0
0;1;232042147592000;222;235.209;29;0x0
0;1;232123025208000;4;4.238;5;0x0
0;1;232129546580000;355;376.123;32;0x0
0;1;232129547172000;53;56.1535;21;0x0
0;0;231647564440000;394;276.249;51;0x0
0;0;231739076432000;443;310.605;46;0x0
0;0;231756543176000;335;234.882;33;0x0
0;0;231986831268000;47;32.9536;12;0x0
0;0;232042147584000;418;293.077;43;0x0
0;0;232123025128000;51;35.7581;18;0x0
0;0;232129546580000;458;321.122;48;0x0
0;0;232357860716000;53;37.1604;10;0x0
0;0;232361783836000;81;56.7923;15;0x0
0;0;232426229336000;285;199.825;32;0x0
0;1;232357860692000;318;336.921;41;0x0
0;1;232361783824000;198;209.781;26;0x0
0;1;232426229336000;253;268.054;32;0x0
0;1;232461693276000;527;558.357;60;0x0
0;1;232595257332000;102;108.069;27;0x0
0;1;232730966936000;164;173.758;22;0x0
0;1;232917937884000;364;385.658;35;0x0
0;1;232974504600000;582;616.629;61;0x0
0;1;233122462944000;1200;1271.4;99;0x0
0;1;233122463636000;118;125.021;37;0x0
0;0;232461693292000;80;56.0912;15;0x0
0;0;232595257300000;258;180.894;30;0x0
0;0;232730966924000;1439;1008.94;114;0x0
0;0;232917937888000;265;185.802;32;0x0
0;0;232974504612000;150;105.171;20;0x0
